Time,Precinct,Rsq,Feature
07-2019,46,0.547874118,Parking Violations
08-2019,46,1.17351398,Parking Violations
09-2019,46,1.033235122,Parking Violations
10-2019,46,0.791992898,Parking Violations
11-2019,46,1.141542244,Parking Violations
12-2019,46,0.910242645,Parking Violations
01-2017,47,1.35428433,Parking Violations
02-2017,47,0.255100359,Parking Violations
03-2017,47,0.600764691,Parking Violations
04-2017,47,0.539970989,Parking Violations
05-2017,47,0.692527991,Parking Violations
06-2017,47,1.027074432,Parking Violations
07-2017,47,0.948861019,Parking Violations
08-2017,47,0.629726907,Parking Violations
09-2017,47,0.779126296,Parking Violations
10-2017,47,0.395017691,Parking Violations
11-2017,47,0.964619412,Parking Violations
12-2017,47,0.582386647,Parking Violations
01-2018,47,0.041074778,Parking Violations
02-2018,47,0.559689089,Parking Violations
03-2018,47,0.772805834,Parking Violations
04-2018,47,0.497399789,Parking Violations
05-2018,47,0.763399362,Parking Violations
06-2018,47,0.715480337,Parking Violations
07-2018,47,0.493748024,Parking Violations
08-2018,47,0.576987776,Parking Violations
09-2018,47,0.762979761,Parking Violations
10-2018,47,0.628756544,Parking Violations
11-2018,47,0.379638281,Parking Violations
12-2018,47,0.518233101,Parking Violations
01-2019,47,1.066146232,Parking Violations
02-2019,47,0.528409208,Parking Violations
03-2019,47,0.478298459,Parking Violations
04-2019,47,0.832787259,Parking Violations
05-2019,47,0.388824015,Parking Violations
06-2019,47,0.606554645,Parking Violations
07-2019,47,0.703852606,Parking Violations
08-2019,47,0.842348729,Parking Violations
09-2019,47,0.615654552,Parking Violations
10-2019,47,0.63371827,Parking Violations
11-2019,47,0.294249001,Parking Violations
12-2019,47,0.546311999,Parking Violations
01-2017,48,0.516265219,Parking Violations
02-2017,48,0.845309394,Parking Violations
03-2017,48,0.803899069,Parking Violations
04-2017,48,0.664152872,Parking Violations
05-2017,48,1.070217461,Parking Violations
06-2017,48,0.717178635,Parking Violations
07-2017,48,0.416419117,Parking Violations
08-2017,48,0.868918827,Parking Violations
09-2017,48,1.120631689,Parking Violations
10-2017,48,0.80063714,Parking Violations
11-2017,48,1.002757786,Parking Violations
12-2017,48,0.804726828,Parking Violations
01-2018,48,1.009739759,Parking Violations
02-2018,48,1.098632395,Parking Violations
03-2018,48,0.772052646,Parking Violations
04-2018,48,0.674723964,Parking Violations
05-2018,48,0.768993972,Parking Violations
06-2018,48,0.760663322,Parking Violations
07-2018,48,0.890651657,Parking Violations
08-2018,48,1.023609903,Parking Violations
09-2018,48,0.709788505,Parking Violations
10-2018,48,1.080522215,Parking Violations
11-2018,48,0.747126764,Parking Violations
12-2018,48,1.188441255,Parking Violations
01-2019,48,0.294148863,Parking Violations
02-2019,48,0.630977927,Parking Violations
03-2019,48,0.816463134,Parking Violations
04-2019,48,0.913585536,Parking Violations
05-2019,48,0.689958533,Parking Violations
06-2019,48,0.58095945,Parking Violations
07-2019,48,0.575041053,Parking Violations
08-2019,48,1.134702256,Parking Violations
09-2019,48,0.770312414,Parking Violations
10-2019,48,0.529104755,Parking Violations
11-2019,48,0.34791531,Parking Violations
12-2019,48,0.661653527,Parking Violations
01-2017,49,0.948758284,Parking Violations
02-2017,49,0.7080094,Parking Violations
03-2017,49,0.889751907,Parking Violations
04-2017,49,0.447229585,Parking Violations
05-2017,49,1.015973549,Parking Violations
06-2017,49,1.11209089,Parking Violations
07-2017,49,0.00204211,Parking Violations
08-2017,49,0.68408152,Parking Violations
09-2017,49,0.77946996,Parking Violations
10-2017,49,1.030517848,Parking Violations
11-2017,49,0.650162427,Parking Violations
12-2017,49,0.714585898,Parking Violations
01-2018,49,1.272263626,Parking Violations
02-2018,49,0.609822925,Parking Violations
03-2018,49,0.574853663,Parking Violations
04-2018,49,1.055483826,Parking Violations
05-2018,49,0.779939413,Parking Violations
06-2018,49,0.707624743,Parking Violations
07-2018,49,0.797238264,Parking Violations
08-2018,49,0.8747207,Parking Violations
09-2018,49,0.948088136,Parking Violations
10-2018,49,0.594360765,Parking Violations
11-2018,49,0.713495973,Parking Violations
12-2018,49,0.566686077,Parking Violations
01-2019,49,0.558279844,Parking Violations
02-2019,49,0.625396388,Parking Violations
03-2019,49,0.694657008,Parking Violations
04-2019,49,1.019289631,Parking Violations
05-2019,49,0.943608488,Parking Violations
06-2019,49,0.693875417,Parking Violations
07-2019,49,0.54019616,Parking Violations
08-2019,49,0.923830695,Parking Violations
09-2019,49,0.503331459,Parking Violations
10-2019,49,1.055149878,Parking Violations
11-2019,49,0.644406256,Parking Violations
12-2019,49,0.575491329,Parking Violations
01-2017,50,0.683948197,Parking Violations
02-2017,50,1.064875935,Parking Violations
03-2017,50,0.619603769,Parking Violations
04-2017,50,1.136949784,Parking Violations
05-2017,50,1.103329707,Parking Violations
06-2017,50,0.794256852,Parking Violations
07-2017,50,0.97635199,Parking Violations
08-2017,50,0.746565399,Parking Violations
09-2017,50,0.657341777,Parking Violations
10-2017,50,0.856267819,Parking Violations
11-2017,50,0.693039128,Parking Violations
12-2017,50,0.477930841,Parking Violations
01-2018,50,0.604851467,Parking Violations
02-2018,50,1.207277641,Parking Violations
03-2018,50,0.73091037,Parking Violations
04-2018,50,0.839607126,Parking Violations
05-2018,50,1.166864929,Parking Violations
06-2018,50,0.724914156,Parking Violations
07-2018,50,0.550464064,Parking Violations
08-2018,50,0.581460736,Parking Violations
09-2018,50,0.924791352,Parking Violations
10-2018,50,0.883246006,Parking Violations
11-2018,50,0.72507393,Parking Violations
12-2018,50,0.693317155,Parking Violations
01-2019,50,0.483583511,Parking Violations
02-2019,50,0.600002195,Parking Violations
03-2019,50,0.578703213,Parking Violations
04-2019,50,0.655237004,Parking Violations
05-2019,50,0.602057667,Parking Violations
06-2019,50,0.709565567,Parking Violations
07-2019,50,0.683625664,Parking Violations
08-2019,50,0.77267153,Parking Violations
09-2019,50,0.325681777,Parking Violations
10-2019,50,0.535980827,Parking Violations
11-2019,50,0.269555426,Parking Violations
12-2019,50,0.727953489,Parking Violations
01-2017,52,0.748183026,Parking Violations
02-2017,52,0.885195354,Parking Violations
03-2017,52,0.905751276,Parking Violations
04-2017,52,0.988293734,Parking Violations
05-2017,52,1.169506008,Parking Violations
06-2017,52,0.420533958,Parking Violations
07-2017,52,0.661661035,Parking Violations
08-2017,52,1.025777012,Parking Violations
09-2017,52,0.974365648,Parking Violations
10-2017,52,0.357458161,Parking Violations
11-2017,52,0.99321957,Parking Violations
12-2017,52,0.380512121,Parking Violations
01-2018,52,0.460517457,Parking Violations
02-2018,52,0.802882308,Parking Violations
03-2018,52,1.104488141,Parking Violations
04-2018,52,0.640917529,Parking Violations
05-2018,52,1.177854038,Parking Violations
06-2018,52,0.406802838,Parking Violations
07-2018,52,0.7862199,Parking Violations
08-2018,52,0.978585664,Parking Violations
09-2018,52,0.104651583,Parking Violations
10-2018,52,0.984880951,Parking Violations
11-2018,52,0.97751363,Parking Violations
12-2018,52,0.964285829,Parking Violations
01-2019,52,0.80955173,Parking Violations
02-2019,52,0.353460282,Parking Violations
03-2019,52,0.628480255,Parking Violations
04-2019,52,0.690970641,Parking Violations
05-2019,52,0.692948311,Parking Violations
06-2019,52,0.994084297,Parking Violations
07-2019,52,0.710292879,Parking Violations
08-2019,52,0.838935671,Parking Violations
09-2019,52,0.790476806,Parking Violations
10-2019,52,0.293367039,Parking Violations
11-2019,52,0.772351972,Parking Violations
12-2019,52,0.550031003,Parking Violations
01-2017,60,0.541697079,Parking Violations
02-2017,60,0.55778842,Parking Violations
03-2017,60,0.749644005,Parking Violations
04-2017,60,0.951816543,Parking Violations
05-2017,60,0.826339196,Parking Violations
06-2017,60,0.746899847,Parking Violations
07-2017,60,0.546970689,Parking Violations
08-2017,60,1.271402479,Parking Violations
09-2017,60,0.806139057,Parking Violations
10-2017,60,0.621534885,Parking Violations
11-2017,60,0.747455266,Parking Violations
12-2017,60,0.286889574,Parking Violations
01-2018,60,0.578805622,Parking Violations
02-2018,60,0.871845343,Parking Violations
03-2018,60,0.491183695,Parking Violations
04-2018,60,0.524512764,Parking Violations
05-2018,60,0.674108771,Parking Violations
06-2018,60,0.873941878,Parking Violations
07-2018,60,0.72306598,Parking Violations
08-2018,60,0.801866469,Parking Violations
09-2018,60,0.888403007,Parking Violations
10-2018,60,1.318437621,Parking Violations
11-2018,60,1.033798356,Parking Violations
12-2018,60,0.717881469,Parking Violations
01-2019,60,0.852611201,Parking Violations
02-2019,60,0.621654119,Parking Violations
03-2019,60,0.823944219,Parking Violations
04-2019,60,1.077713806,Parking Violations
05-2019,60,0.666141716,Parking Violations
06-2019,60,0.938472645,Parking Violations
07-2019,60,0.529238219,Parking Violations
08-2019,60,1.084928128,Parking Violations
09-2019,60,0.854464081,Parking Violations
10-2019,60,0.680533164,Parking Violations
11-2019,60,0.539167543,Parking Violations
12-2019,60,0.78901218,Parking Violations
01-2017,61,0.492155253,Parking Violations
02-2017,61,0.390598852,Parking Violations
03-2017,61,0.350875897,Parking Violations
04-2017,61,0.60669702,Parking Violations
05-2017,61,0.719374719,Parking Violations
06-2017,61,0.607055836,Parking Violations
07-2017,61,0.914657603,Parking Violations
08-2017,61,1.088822303,Parking Violations
09-2017,61,0.585080083,Parking Violations
10-2017,61,0.841997903,Parking Violations
11-2017,61,0.753338916,Parking Violations
12-2017,61,0.483758588,Parking Violations
01-2018,61,0.752219096,Parking Violations
02-2018,61,0.75809873,Parking Violations
03-2018,61,0.815802269,Parking Violations
04-2018,61,0.640137508,Parking Violations
05-2018,61,0.576450527,Parking Violations
06-2018,61,0.839357589,Parking Violations
07-2018,61,1.184575312,Parking Violations
08-2018,61,0.272254296,Parking Violations
09-2018,61,0.761398878,Parking Violations
10-2018,61,0.759819798,Parking Violations
11-2018,61,0.72130077,Parking Violations
12-2018,61,1.052994099,Parking Violations
01-2019,61,0.578344611,Parking Violations
02-2019,61,0.821782452,Parking Violations
03-2019,61,0.621488616,Parking Violations
04-2019,61,0.353335712,Parking Violations
05-2019,61,0.742510714,Parking Violations
06-2019,61,0.646425161,Parking Violations
07-2019,61,0.713177038,Parking Violations
08-2019,61,1.128349883,Parking Violations
09-2019,61,0.321151342,Parking Violations
10-2019,61,0.877480983,Parking Violations
11-2019,61,0.953160324,Parking Violations
12-2019,61,0.5217549,Parking Violations
01-2017,62,0.963180913,Parking Violations
02-2017,62,0.612541503,Parking Violations
03-2017,62,0.759556893,Parking Violations
04-2017,62,0.724999915,Parking Violations
05-2017,62,0.996937312,Parking Violations
06-2017,62,0.786401631,Parking Violations
07-2017,62,0.747797822,Parking Violations
08-2017,62,0.937079106,Parking Violations
09-2017,62,1.35798404,Parking Violations
10-2017,62,1.066170209,Parking Violations
11-2017,62,0.78959267,Parking Violations
12-2017,62,0.79669286,Parking Violations
01-2018,62,1.282445792,Parking Violations
02-2018,62,0.718009471,Parking Violations
03-2018,62,0.591967973,Parking Violations
04-2018,62,0.59864379,Parking Violations
05-2018,62,0.588131856,Parking Violations
06-2018,62,0.24970849,Parking Violations
07-2018,62,0.812510196,Parking Violations
08-2018,62,0.758125912,Parking Violations
09-2018,62,0.511023242,Parking Violations
10-2018,62,0.90117386,Parking Violations
11-2018,62,0.595325563,Parking Violations
12-2018,62,0.623645892,Parking Violations
01-2019,62,0.708337935,Parking Violations
02-2019,62,0.967466642,Parking Violations
03-2019,62,0.287432955,Parking Violations
04-2019,62,0.777598261,Parking Violations
05-2019,62,0.800419553,Parking Violations
06-2019,62,0.964194244,Parking Violations
07-2019,62,0.968175108,Parking Violations
08-2019,62,0.48986642,Parking Violations
09-2019,62,0.599564014,Parking Violations
10-2019,62,0.535667822,Parking Violations
11-2019,62,0.120244877,Parking Violations
12-2019,62,1.057366436,Parking Violations
01-2017,63,0.709493932,Parking Violations
02-2017,63,1.125048417,Parking Violations
03-2017,63,1.09187465,Parking Violations
04-2017,63,0.517393155,Parking Violations
05-2017,63,0.559095238,Parking Violations
06-2017,63,0.915086309,Parking Violations
07-2017,63,0.975145606,Parking Violations
08-2017,63,0.765221777,Parking Violations
09-2017,63,0.732481802,Parking Violations
10-2017,63,0.974740227,Parking Violations
11-2017,63,0.453113408,Parking Violations
12-2017,63,0.584767842,Parking Violations
01-2018,63,0.919192475,Parking Violations
02-2018,63,0.846025711,Parking Violations
03-2018,63,0.963312011,Parking Violations
04-2018,63,0.644464535,Parking Violations
05-2018,63,0.481521971,Parking Violations
06-2018,63,0.813576926,Parking Violations
07-2018,63,0.789949097,Parking Violations
08-2018,63,0.937925663,Parking Violations
09-2018,63,0.674258517,Parking Violations
10-2018,63,0.937343744,Parking Violations
11-2018,63,0.857566698,Parking Violations
12-2018,63,0.616476218,Parking Violations
01-2019,63,0.878256413,Parking Violations
02-2019,63,0.55080695,Parking Violations
03-2019,63,0.852941866,Parking Violations
04-2019,63,1.014445826,Parking Violations
05-2019,63,1.200381021,Parking Violations
06-2019,63,0.234972631,Parking Violations
07-2019,63,1.094089178,Parking Violations
08-2019,63,1.28121546,Parking Violations
09-2019,63,0.822260883,Parking Violations
10-2019,63,0.620490039,Parking Violations
11-2019,63,0.506705434,Parking Violations
12-2019,63,0.588843417,Parking Violations
01-2017,66,0.653234319,Parking Violations
02-2017,66,1.032222669,Parking Violations
03-2017,66,0.547387852,Parking Violations
04-2017,66,0.709237817,Parking Violations
05-2017,66,0.368190198,Parking Violations
06-2017,66,0.732701682,Parking Violations
07-2017,66,0.691668743,Parking Violations
08-2017,66,0.809030142,Parking Violations
09-2017,66,0.955974302,Parking Violations
10-2017,66,0.706255581,Parking Violations
11-2017,66,1.00691302,Parking Violations
12-2017,66,0.759444649,Parking Violations
01-2018,66,0.374999626,Parking Violations
02-2018,66,1.246991572,Parking Violations
03-2018,66,0.15510597,Parking Violations
04-2018,66,0.800452429,Parking Violations
05-2018,66,1.047887926,Parking Violations
06-2018,66,0.309977041,Parking Violations
07-2018,66,0.532778526,Parking Violations
08-2018,66,0.948275907,Parking Violations
09-2018,66,1.048942831,Parking Violations
10-2018,66,0.797226712,Parking Violations
11-2018,66,0.69349666,Parking Violations
12-2018,66,0.634360277,Parking Violations
01-2019,66,1.008674993,Parking Violations
02-2019,66,0.34118336,Parking Violations
03-2019,66,0.648864278,Parking Violations
04-2019,66,0.842823219,Parking Violations
05-2019,66,0.754753216,Parking Violations
06-2019,66,0.928671627,Parking Violations
07-2019,66,1.096438422,Parking Violations
08-2019,66,0.624771012,Parking Violations
09-2019,66,0.763186078,Parking Violations
10-2019,66,0.298031345,Parking Violations
11-2019,66,0.588009601,Parking Violations
12-2019,66,0.937640069,Parking Violations
01-2017,67,1.314058087,Parking Violations
02-2017,67,0.333757362,Parking Violations
03-2017,67,0.307165021,Parking Violations
04-2017,67,0.457579066,Parking Violations
05-2017,67,0.951257499,Parking Violations
06-2017,67,1.021690175,Parking Violations
07-2017,67,0.916467328,Parking Violations
08-2017,67,1.145515918,Parking Violations
09-2017,67,0.343973347,Parking Violations
10-2017,67,0.788808691,Parking Violations
